id_empresa|nombre|logo|direccion|horario|descripcion|sitio_web|latitud|longitud|fecha_creacion
e37d97ed42430e82762c2cade0089410b2ff5d60|ANANKE TRATTORÍA PERUANA||Jr. Cusco 709, Magdalena|De martes a domingo de 12:30 m. a 3 p.m.|Ananké es una Trattoría de comida Italiana y criolla, donde su especialidad es el buffet. ¡Visítalos y arrasa con toda su cocina!|http://www.facebook.com/ananketrattoriaperuana?fref=ts|-12.088090584450564|-77.07337858335882|28-03-2015 02:00:00
51150650966b94b93299891ac4d2a2aeed25d6c7|80''S RESTO BAR||Av. Larco 101, Sótano del Centro Comercial Caracol, Miraflores|De lunes a sábados de 1 p.m. a 5 p.m.|80''s Resto Bar es un restaurante temático, que  ofrece la mejor carta de comida Peruana-Fusión, piqueos innovadores, selecta carta de bar con tragos que llevan nombres de las canciones más representativas de los ochenta. Está ambientado con la mejor música de esa década y los mejores videos. Así también los fines de semana ofrecen espectáculos de bandas en vivo y artistas reconocidos. Tiene 2 salones privados, salón de eventos, comedor principal, 2 barras y pista de baile.|http://www.ochentasrestobar.com/|-12.1292266|-77.02976519999999|28-03-2015 02:00:00
9baa6dcf8d62e9e31064aaf0ffd9b9ac5f1235b3|BARRANCO BEER COMPANY||Av. Almirante Grau 308, Barranco|De lunes a domingo de 12 m. a 8 p.m.|Barranco Beer Company nacida de ideales cerveceros y costumbres peruanas, es una cervecería de concepto vanguardista, no obstante conserva las técnicas originales para la elaboración tradicional de la cerveza. Su especialidad son las cervezas tipo Craft-Artesanal, usando en su elaboración insumos de la más alta calidad, contando con el asesoramiento profesional continuo de cerveceros y microbiólogos para un buen control de calidad.|http://www.facebook.com/BarrancoBeerCompany|-12.1472730364287|-77.02219857344971|28-03-2015 02:00:00
033939d81d9daad11ba695908e063d099231e988|EL PAPAPA||Av. Villarán 824, Surquillo (A 4 cuadras de la Av. Aviación)|De lunes a jueves de 4 p.m. a 12 a.m. / viernes y sábados de 4 p.m. a 1 a.m. / domingos de 4 p.m. a 12 a.m.|En El Papapa tienen la consigna de hacerte sentir “como en casa” con la estrella de su carta a la cabeza: sus salchipapas ofrecidas en distintas versiones elaboradas con frescos ingredientes y una gran variedad de salsas. Por ejemplo, La Tía de Huacho, La Prima; y El Papapa. Además, todos sus platos vienen acompañados de gaseosa ilimitada.^Y para los que prefieren cuidar la línea, también hay platos ligeros pero sabrosos como La Vecina y La Hermana. ¡Te invitamos a probar su deliciosa sazón!|http://www.facebook.com/elpapapa01/timeline|-12.12092838578219|-77.00302235221864|28-03-2015 02:00:00
a4e9fdc1610b919a0a3d8aeab5c596653124ce40|BLANCHAERT BISTRO||Av. Nicolás de Piérola 1018 Lima Cercado|Horario de Atención :^^ De Lunes a Viernes de:  08:00 am. a 09:00 pm.|Blanchaert Bistró se encuentra ubicado en el centro histórico de Lima, Plaza San Martín. Está comprometido en brindar un excelente servicio y hacer de cada vista una maravillosa experiencia. Para ello ha preparado una variada carta especializada en desayuno, almuerzo y after office, que serán el deleite de todos sus visitantes.|http://https://www.facebook.com/blanchaertbristro|-12.052048605185114|-77.03383176032713|28-03-2015 02:00:00
b151e24a815827ae5eec8f51a21e7cba76f7f99f|ENCUENTRO MARINO||Av. Antigua Panamericana Sur Km. 41 (Ingreso a la Playa los Pulpos) - Lurín|De lunes a domingo de 11 a.m. a 6 p.m.|Encuentro Marino especializa su sazón inspirado en los más ricos frutos de nuestro mar. ¡Visítalos en Lurín y disfruta de un intenso sabor! ;)|http://www.facebook.com/cebicheriaencuentromarino|-12.30626828540785|-76.84066287612916|28-03-2015 02:00:00
9baa6dcf8d62e9e31064aaf0ffd9b9ac5f1235b3|BARRANCO BEER COMPANY||Av. Almirante Grau 308, Barranco|De lunes a domingo de 12 m. a 8 p.m.|Barranco Beer Company nacida de ideales cerveceros y costumbres peruanas, es una cervecería de concepto vanguardista, no obstante conserva las técnicas originales para la elaboración tradicional de la cerveza. Su especialidad son las cervezas tipo Craft-Artesanal, usando en su elaboración insumos de la más alta calidad, contando con el asesoramiento profesional continuo de cerveceros y microbiólogos para un buen control de calidad.|http://www.facebook.com/BarrancoBeerCompany|-12.1434851|-77.02193679999999|28-03-2015 02:00:00
f5b3f8ed394eaf010c5870bd54d5ff6d1021bf99|EN SU PUNTO||Calle Doña Delmira 400, Urb. Los Rosales,  Santiago de Surco|De lunes a domingo de 11:30 a.m. a 4 p.m.|Restaurante En Su Punto se especializa en comida criolla como: arroz con pato, seco de cabrito, asado de costillar con frejoles, cau cau, mondonguito y más. Su compromiso no solo está en preparar la mejor comida, sino también brindar una esmerada atención a cada uno de sus comensales.||-12.143728|-77.00214619999997|28-03-2015 02:00:00
a4e9fdc1610b919a0a3d8aeab5c596653124ce40|BLANCHAERT BISTRO||Av. Nicolás de Piérola 1018, Lima Cercado|De lunes a viernes de 4 p.m. a 9 p.m. / sábados de 12 m. a 11 p.m. / domingos de 12 a.m. a 3 p.m.|Blanchaert Bistró se encuentra ubicado en el centro histórico de Lima, Plaza San Martín. Está comprometido en brindar un excelente servicio y hacer de cada vista una maravillosa experiencia. Para ello ha preparado una variada carta especializada en desayuno, almuerzo y after office, que serán el deleite de todos sus visitantes.|http://https://www.facebook.com/blanchaertbristro|-12.052048605185114|-77.03383176032713|28-03-2015 02:00:00
625da7db09b7bfc2411c96cf54d97ebc29f9705d|SUSHI BAR DEL PILAR||Pasaje Mártir Olaya 141, Miraflores|Horario de atención: de lunes a sábado de 1 p.m. a 4 p.m. (almuerzo) y de 6 p.m. a 11 p.m. (cena)|Sushi Bar Del Pilar es un área del Hotel Del Pilar Miraflores, el cual abrió sus puertas en 1998, heredando su prestigio y calidad en el servicio. Su misión es consolidarse como una nueva y fresca opción gastronómica respecto a la comida japonesa.|http://www.delpilarmirafloreshotel.com/lan/esp/indexa.php|-12.119423563274955|-77.03010237103092|28-03-2015 02:00:00
7425e3f3a951c8eed0a2a78e695b104e2d454eb4|LA PASTANA ||DELIVERY|Horario del delivery:  viernes de 5 p.m. a 11:00 p.m / sábados de 11 a.m a 11 p.m / domingos de 11 a.m a 9 p.m.|Con la recomendación del mismísimo chef Gastón Acurio, los fundadores de La Pastana supieron que se ganarían el corazón del público limeño conquistando las tierras de su estómago. Aliados con las pastas y los sentimientos que condimentan un buen plato, se dedican todos los días a crear preparaciones repletas de sabor y emociones, que dejan en las puertas de todos aquellos que deseen evocar la comida casera.|http://www.facebook.com/lapastana|-1|-1|28-03-2015 02:00:00
69b11e4b32f024abd179c930ab4c236a40477584|MR. GRILL ||Ca. Santa Isabel 615, Urb. Colmenares, Pueblo Libre (ref. cdra 8 de Av. La Marina)|Horario de atención: sábados y domingos de 12:30 m. a 4 p.m.|Disfruta lo mejor de las carnes preparadas a la Caja china, al Cilindro o a la parrilla, al más puro estilo y sabor de los especialistas de Mr. Grill.. Una buena Parrilla es un acontecimiento que reúne a la familia y amigos, donde siempre hay alguien que con mucho entusiasmo se toma el trabajo de liderarla y atenderla como una muestra de afecto y unión. ^Es así que nace la marca Mr. Grill, quien hace un merecido reconocimiento a estas verdaderas almas parrilleras con la que cada uno de nosotros afortunadamente contamos en nuestras vidas.|http://www.facebook.com/pages/Mr-Grill-Peru/109785929079803?fref=ts|-12.079030393543993|-77.07057236190184|28-03-2015 02:00:00
